geneID,name,altName,description,chr,start,stop,strand,dist2Telo,upstreamOrient,upstreamDist,downstreamOrient,downstreamDist,type,exons,tsLength,spliceAlt,pseudo,tmDom,signalP,loc,subtelo.HP1,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,tsGenLoc
PF3D7_0108100,PF3D7_0108100 protein,PF3D7_0108100 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,330738,332708,(+),310113,opposite,1179,same,4459,protein,1,1971,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 330738 - 332708 (+)
PF3D7_0108300,PF3D7_0108300 protein,PF3D7_0108300 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,337168,343833,(+),303683,same,4459,opposite,566,protein,1,6666,0,0,0,0,0,FALSE,0,2,other,0,0,0,0,0,14,15,15,1.09120196,1.09120196,Pf3D7_01_v3: 337168 - 343833 (+)
PF3D7_0108400,PF3D7_0108400.1 protein,PF3D7_0108400.1 protein,mitochondrial carrier protein putative,Pf3D7_01_v3,344400,346540,(-),294311,opposite,2629,opposite,566,protein,9,993,0,0,5,0,mitochondrion,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 344400 - 346540 (-)
PF3D7_0108500,PF3D7_0108500 protein,PF3D7_0108500 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,349170,349709,(+),291681,opposite,2629,opposite,285,protein,1,540,0,0,0,0,0,FALSE,0,0,other,1,0,1,0,2,0,2,2,8.64278663,8.64278663,Pf3D7_01_v3: 349170 - 349709 (+)
PF3D7_0108600,PF3D7_0108600 protein,PF3D7_0108600 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,349995,351626,(-),289225,same,687,opposite,285,protein,6,921,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 349995 - 351626 (-)
PF3D7_0108700,PSOP24,PSOP24,secreted ookinete protein putative (PSOP24),Pf3D7_01_v3,352314,356211,(-),284640,opposite,1622,same,687,protein,4,3459,0,0,2,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,11,7,7,0.340406819,0.340406819,Pf3D7_01_v3: 352314 - 356211 (-)
PF3D7_0108800,PF3D7_0108800 protein,PF3D7_0108800 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,357834,360339,(+),283017,opposite,1622,opposite,1647,protein,11,1083,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,11,4,4,-0.465405388,-0.465405388,Pf3D7_01_v3: 357834 - 360339 (+)
PF3D7_0108900,PF3D7_0108900 ncRNA,PF3D7_0108900 ncRNA,unspecified product,Pf3D7_01_v3,361987,362586,(-),278265,opposite,731,opposite,1647,ncRNA,1,600,0,0,NA,NA,0,FALSE,0,0,ncRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 361987 - 362586 (-)
PF3D7_0109000,PHIL1,PHIL1,photosensitized INA-labeled protein PHIL1 putative (PHIL1),Pf3D7_01_v3,363318,363992,(+),277533,opposite,731,same,1617,protein,1,675,0,0,0,0,0,FALSE,0,0,other,0,0,1,0,1,9,2,2,-1.172596666,-1.172596666,Pf3D7_01_v3: 363318 - 363992 (+)
PF3D7_0109100,CCp5,CCp5,LCCL domain-containing protein (CCp5),Pf3D7_01_v3,365610,368795,(+),275241,same,1617,opposite,684,protein,2,3090,0,0,0,1,secretoryPathway,FALSE,1,1,other,0,0,1,0,1,43,0,0,-11.07872148,-11.07872148,Pf3D7_01_v3: 365610 - 368795 (+)
PF3D7_0109200,PF3D7_0109200 protein,PF3D7_0109200 protein,mRNA cleavage factor-like protein putative,Pf3D7_01_v3,369480,370178,(-),270673,same,1636,opposite,684,protein,1,699,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_01_v3: 369480 - 370178 (-)
PF3D7_0109300,PF3D7_0109300 protein,PF3D7_0109300 protein,fatty acid elongation protein GNS1/SUR4 family putative,Pf3D7_01_v3,371815,373012,(-),267839,same,1426,same,1636,protein,2,969,0,0,7,0,intergralMembrane,FALSE,6,6,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_01_v3: 371815 - 373012 (-)
PF3D7_0109400,PF3D7_0109400 protein,PF3D7_0109400 protein,tubulin-specific chaperone a putative,Pf3D7_01_v3,374439,375087,(-),265764,same,1206,same,1426,protein,2,501,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,23,11,11,-0.071711576,-0.071711576,Pf3D7_01_v3: 374439 - 375087 (-)
PF3D7_0109500,PF3D7_0109500 protein,PF3D7_0109500 protein,N-acetyltransferase putative,Pf3D7_01_v3,376294,377004,(-),263847,same,869,same,1206,protein,2,468,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 376294 - 377004 (-)
PF3D7_0109600,PF3D7_0109600 protein,PF3D7_0109600 protein,cold-shock protein putative,Pf3D7_01_v3,377874,378599,(-),262252,same,549,same,869,protein,3,453,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 377874 - 378599 (-)
PF3D7_0109700,PF3D7_0109700 protein,PF3D7_0109700 protein,conserved protein unknown function,Pf3D7_01_v3,379149,379806,(-),261045,opposite,890,same,549,protein,2,552,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 379149 - 379806 (-)
PF3D7_0109800,PF3D7_0109800 protein,PF3D7_0109800 protein,phenylalanine--tRNA ligase alpha subunit,Pf3D7_01_v3,380697,382424,(+),260154,opposite,890,same,859,protein,1,1728,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,15,9,9,0.255409973,0.255409973,Pf3D7_01_v3: 380697 - 382424 (+)
PF3D7_0109850,PF3D7_0109850 protein,PF3D7_0109850 protein,phosphatidate cytidylyltransferase putative,Pf3D7_01_v3,383284,386632,(+),261014,same,859,same,-3349,protein,13,1791,0,0,14,1,apicoplast,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3:383284 - 386632(+)
PF3D7_0109900,PF3D7_0109900 protein,PF3D7_0109900 protein,unspecified product,Pf3D7_01_v3,383284,387940,(+),"257,567",same,-3349,same,-1233,protein,19,2286,0,0,15,1,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,5,0,0,-7.976931854,-7.976931854,Pf3D7_01_v3: 383284 - 387940 (+)
PF3D7_0109950,PF3D7_0109950 protein,PF3D7_0109950 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,386708,387940,(+),256335,same,-1233,same,431,protein,6,504,0,0,2,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3:386708 - 387940(+)
PF3D7_0110000,PF3D7_0110000 protein,PF3D7_0110000 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,388372,389076,(+),252479,same,431,opposite,184,protein,1,705,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 388372 - 389076 (+)
PF3D7_0110100,PF3D7_0110100 protein,PF3D7_0110100 protein,selenocysteine-specific elongation factor selB homologue putative,Pf3D7_01_v3,389261,392065,(-),248786,opposite,538,opposite,184,protein,1,2805,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 389261 - 392065 (-)
PF3D7_0110200,ERV1,ERV1,FAD-linked sulfhydryl oxidase ERV1 putative (ERV1),Pf3D7_01_v3,392604,393035,(+),248247,opposite,538,opposite,180,protein,1,432,0,0,0,0,mitochondrion,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 392604 - 393035 (+)
PF3D7_0110300,PF3D7_0110300 ncRNA,PF3D7_0110300 ncRNA,Plasmodium RNA of unknown function RUF5,Pf3D7_01_v3,393216,393490,(-),247361,same,384,opposite,180,ncRNA,1,275,0,0,NA,NA,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 393216 - 393490 (-)
PF3D7_0110400,PF3D7_0110400 protein,PF3D7_0110400 protein,DNA-directed RNA polymerase 2 putative,Pf3D7_01_v3,393875,394835,(-),246016,opposite,1755,same,384,protein,2,750,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_01_v3: 393875 - 394835 (-)
PF3D7_0110500,PF3D7_0110500 protein,PF3D7_0110500 protein,bromodomain protein putative,Pf3D7_01_v3,396591,403606,(+),244260,opposite,1755,same,2132,protein,2,6858,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,1,0,0,-5.666476544,-5.666476544,Pf3D7_01_v3: 396591 - 403606 (+)
PF3D7_0110600,PIP5K,PIP5K,phosphatidylinositol-4-phosphate 5-kinase (PIP5K),Pf3D7_01_v3,405739,412169,(+),235112,same,2132,opposite,1590,protein,7,5133,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,9,0,0,-8.823648357,-8.823648357,Pf3D7_01_v3: 405739 - 412169 (+)
PF3D7_0110700,PF3D7_0110700 protein,PF3D7_0110700 protein,chromatin assembly factor 1 protein WD40 domain putative,Pf3D7_01_v3,413760,415100,(-),225751,opposite,2820,opposite,1590,protein,1,1341,0,0,0,0,nucleus,FALSE,0,1,other,0,0,0,0,0,22,7,7,-0.658937857,-0.658937857,Pf3D7_01_v3: 413760 - 415100 (-)
PF3D7_0110800,PF3D7_0110800 protein,PF3D7_0110800 protein,transcription initiation factor TFIIB putative,Pf3D7_01_v3,417921,419607,(+),222930,opposite,2820,opposite,685,protein,3,1104,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,9,5,5,0.145018436,0.145018436,Pf3D7_01_v3: 417921 - 419607 (+)
PF3D7_0110900,AKLP1,AKLP1,adenylate kinase-like protein 1 (AKLP1),Pf3D7_01_v3,420293,420853,(-),219998,same,922,opposite,685,protein,1,561,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,5,0,0,-7.976931854,-7.976931854,Pf3D7_01_v3: 420293 - 420853 (-)
PF3D7_0111000,PF3D7_0111000 protein,PF3D7_0111000 protein,kinesin-8 putative,Pf3D7_01_v3,421776,427575,(-),213276,same,2576,same,922,protein,6,4995,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,14,1,1,-2.802294819,-2.802294819,Pf3D7_01_v3: 421776 - 427575 (-)
PF3D7_0111200,PF3D7_0111200 protein,PF3D7_0111200 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,430152,430858,(-),209993,same,680,same,2576,protein,3,294,0,0,0,0,0,FALSE,1,1,other,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 430152 - 430858 (-)
PF3D7_0111300,PF3D7_0111300 protein,PF3D7_0111300 protein,replication factor c protein putative,Pf3D7_01_v3,431539,435042,(-),205809,opposite,1365,same,680,protein,1,3504,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,14,0,0,-9.460506302,-9.460506302,Pf3D7_01_v3: 431539 - 435042 (-)
PF3D7_0111400,GEXP19,GEXP19,conserved Plasmodium protein unknown function (GEXP19),Pf3D7_01_v3,436408,438564,(+),204443,opposite,1365,opposite,1087,protein,1,2157,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,7,7,7,0.991734939,0.991734939,Pf3D7_01_v3: 436408 - 438564 (+)
PF3D7_0111500,PF3D7_0111500 protein,PF3D7_0111500 protein,UMP-CMP kinase putative,Pf3D7_01_v3,439652,441418,(-),199433,same,1124,opposite,1087,protein,5,1116,0,0,1,1,apicoplast,FALSE,0,2,other,0,0,0,0,0,11,3,3,-0.879244138,-0.879244138,Pf3D7_01_v3: 439652 - 441418 (-)
PF3D7_0111600,PF3D7_0111600 protein,PF3D7_0111600 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,442543,443289,(-),197562,same,295,same,1124,protein,1,747,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 442543 - 443289 (-)
PF3D7_0111700,PF3D7_0111700 protein,PF3D7_0111700 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,443585,443938,(-),196913,opposite,2087,same,295,protein,1,354,0,0,0,0,0,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 443585 - 443938 (-)
PF3D7_0111800,PF3D7_0111800 protein,PF3D7_0111800 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,446026,448849,(+),194825,opposite,2087,opposite,1193,protein,8,1863,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,1,1,7.649946422,7.649946422,Pf3D7_01_v3: 446026 - 448849 (+)
PF3D7_0111900,PF3D7_0111900 protein,PF3D7_0111900 protein,conserved protein unknown function,Pf3D7_01_v3,450043,450646,(-),190205,same,184,opposite,1193,protein,3,246,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 450043 - 450646 (-)
PF3D7_0112000,PF3D7_0112000 protein,PF3D7_0112000 protein,TatD-like deoxyribonuclease putative,Pf3D7_01_v3,450831,453118,(-),187733,opposite,1728,same,184,protein,5,1344,0,0,0,1,apicoplast,FALSE,1,1,other,0,0,0,0,0,4,2,2,-0.004671796,-0.004671796,Pf3D7_01_v3: 450831 - 453118 (-)
PF3D7_0112100,PF3D7_0112100 protein,PF3D7_0112100 protein,conserved Plasmodium protein unknown function,Pf3D7_01_v3,454847,455338,(+),186004,opposite,1728,same,9387,protein,1,492,0,0,1,1,exported,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 454847 - 455338 (+)
PF3D7_0112200,MRP1,MRP1,multidrug resistance-associated protein 1 (MRP1),Pf3D7_01_v3,464726,470194,(+),176125,same,9387,same,3544,protein,1,5469,0,0,11,0,intergralMembrane,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 464726 - 470194 (+)
PF3D7_0112300,PF3D7_0112300 rRNA,PF3D7_0112300 rRNA,18S ribosomal RNA,Pf3D7_01_v3,473739,475887,(+),167112,same,3544,same,0,rRNA,1,2149,0,0,NA,NA,0,FALSE,0,2,rRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 473739 - 475887 (+)
PF3D7_0112400,PF3D7_0112400 rRNA,PF3D7_0112400 rRNA,unspecified product,Pf3D7_01_v3,475888,476281,(+),164963,same,0,same,0,rRNA,1,394,0,0,NA,NA,0,FALSE,0,0,ncRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 475888 - 476281 (+)
PF3D7_0112500,PF3D7_0112500 rRNA,PF3D7_0112500 rRNA,5.8S ribosomal RNA,Pf3D7_01_v3,476282,476402,(+),164564,same,0,same,0,rRNA,1,121,0,0,NA,NA,0,FALSE,0,0,rRNA,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 476282 - 476402 (+)
PF3D7_0112600,PF3D7_0112600 rRNA,PF3D7_0112600 rRNA,unspecified product,Pf3D7_01_v3,476403,477278,(+),164422,same,0,same,0,rRNA,1,876,0,0,NA,NA,0,FALSE,0,0,ncRNA,1,1,0,0,2,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 476403 - 477278 (+)
PF3D7_0112700,PF3D7_0112700 rRNA,PF3D7_0112700 rRNA,28S ribosomal RNA,Pf3D7_01_v3,477279,481382,(+),163572,same,0,opposite,426,rRNA,1,4104,0,0,NA,NA,0,FALSE,0,0,rRNA,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 477279 - 481382 (+)
PF3D7_0112800,PF3D7_0112800 protein,PF3D7_0112800 protein,Plasmodium exported protein (hyp11) unknown function,Pf3D7_01_v3,481809,482618,(-),158233,opposite,3881,opposite,426,protein,2,612,0,0,1,1,exported,FALSE,0,0,ExpHyp,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 481809 - 482618 (-)
PF3D7_0112900,PF3D7_0112900 protein,PF3D7_0112900 protein,Plasmodium exported protein unknown function,Pf3D7_01_v3,486500,487186,(+),154351,opposite,3881,opposite,705,protein,2,567,0,0,2,1,exported,FALSE,0,2,other,1,0,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 486500 - 487186 (+)
PF3D7_0113000,GARP,GARP,glutamic acid-rich protein (GARP),Pf3D7_01_v3,487892,490127,(-),150724,opposite,5116,opposite,705,protein,2,2022,0,0,1,1,exported,FALSE,0,1,other,1,0,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 487892 - 490127 (-)
PF3D7_0113100,SURF1.1,SURF1.1,surface-associated interspersed protein 1.1 (SURFIN 1.1) (SURF1.1),Pf3D7_01_v3,495244,500076,(+),145607,opposite,5116,opposite,882,protein,2,4668,0,0,1,0,exported,TRUE,0,3,SURFIN,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 495244 - 500076 (+)
PF3D7_0113200,PF3D7_0113200 protein,PF3D7_0113200 protein,Plasmodium exported protein unknown function,Pf3D7_01_v3,500959,502868,(-),137983,same,2069,opposite,882,protein,2,1779,0,0,2,0,exported,TRUE,1,2,other,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 500959 - 502868 (-)
PF3D7_0113300,PF3D7_0113300 protein,PF3D7_0113300 protein,Plasmodium exported protein (hyp1) unknown function,Pf3D7_01_v3,504938,506874,(-),133977,same,1377,same,2069,protein,2,1755,0,0,1,1,exported,TRUE,0,0,ExpHyp,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 504938 - 506874 (-)
PF3D7_0113400,PF3D7_0113400 protein,PF3D7_0113400 protein,Plasmodium exported protein unknown function,Pf3D7_01_v3,508252,509748,(-),131103,opposite,2337,same,1377,protein,2,1296,0,0,1,0,exported,TRUE,0,0,other,0,0,0,1,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 508252 - 509748 (-)
PF3D7_0113600,SURF1.2,SURF1.2,surface-associated interspersed protein 1.2 (SURFIN 1.2) pseudogene (SURF1.2),Pf3D7_01_v3,512086,517855,(+),128765,opposite,2337,same,2951,protein,3,5682,0,1,0,0,exported,TRUE,3,3,SURFIN,0,1,1,1,3,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 512086 - 517855 (+)
PF3D7_0113700,HSP40,HSP40 PF3D7_0113700,heat shock protein 40 type II (HSP40),Pf3D7_01_v3,520807,522579,(+),120044,same,2951,same,4527,protein,4,1209,0,0,1,1,exported,TRUE,1,1,hsp,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 520807 - 522579 (+)
PF3D7_0113800,PF3D7_0113800 protein,PF3D7_0113800 protein,DBL containing protein unknown function,Pf3D7_01_v3,527107,536351,(+),113744,same,4527,opposite,757,protein,4,8703,0,0,0,0,0,TRUE,0,0,other,1,1,1,1,4,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 527107 - 536351 (+)
PF3D7_0113900,GEXP10,GEXP10,Plasmodium exported protein (hyp8) unknown function (GEXP10),Pf3D7_01_v3,537109,538025,(-),102826,opposite,4454,opposite,757,protein,2,732,0,0,3,1,exported,TRUE,1,2,ExpHyp,0,0,0,0,0,7,8,8,1.184122737,1.184122737,Pf3D7_01_v3: 537109 - 538025 (-)
PF3D7_0114000,EPF1,EPF1 PF3D7_0114000,exported protein family 1 (EPF1),Pf3D7_01_v3,542480,546983,(+),98371,opposite,4454,opposite,613,protein,2,4392,0,0,1,0,exported,TRUE,0,0,other,0,1,0,0,1,38,30,30,0.650799233,0.650799233,Pf3D7_01_v3: 542480 - 546983 (+)
PF3D7_0114100,MC-2TM PF3D7_0114100,MC-2TM PF3D7_0114100,Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM),Pf3D7_01_v3,547597,548380,(-),92471,same,2195,opposite,613,protein,2,690,0,0,3,1,exported,TRUE,0,1,Pfmc-2TM,0,1,1,0,2,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 547597 - 548380 (-)
PF3D7_0114200,EPF3,EPF3 PF3D7_0114200,exported protein family 3 (EPF3),Pf3D7_01_v3,550576,551713,(-),89138,opposite,926,same,2195,protein,2,1044,0,0,1,1,exported,TRUE,0,0,other,1,1,0,0,2,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 550576 - 551713 (-)
PF3D7_0114300,EPF4,EPF4 PF3D7_0114300,exported protein family 4 pseudogene (EPF4),Pf3D7_01_v3,552640,553797,(+),88211,opposite,926,opposite,259,protein,3,960,0,1,3,1,exported,TRUE,0,0,other,1,1,0,0,2,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 552640 - 553797 (+)
PF3D7_0114400,VAR PF3D7_0114400,VAR PF3D7_0114400,erythrocyte membrane protein 1 (PfEMP1) exon 2 pseudogene (VAR),Pf3D7_01_v3,554057,555439,(-),85412,same,2761,opposite,259,protein,4,1380,0,1,1,0,exported,TRUE,0,1,var,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 554057 - 555439 (-)
PF3D7_0114500,PF3D7_0114500 protein,PF3D7_0114500 protein,Plasmodium exported protein (hyp10) unknown function,Pf3D7_01_v3,558201,558708,(-),82143,same,1765,same,2761,protein,2,333,0,0,1,1,exported,TRUE,0,0,ExpHyp,1,1,1,0,3,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 558201 - 558708 (-)
PF3D7_0114600,STEVOR PF3D7_0114600,STEVOR PF3D7_0114600,stevor pseudogene,Pf3D7_01_v3,560474,561534,(-),79317,same,2168,same,1765,protein,5,939,0,1,3,1,exported,TRUE,0,0,stevor,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 560474 - 561534 (-)
PF3D7_0114700,RIF PF3D7_0114700,RIF PF3D7_0114700,rifin (RIF),Pf3D7_01_v3,563703,564842,(-),76009,same,4642,same,2168,protein,2,972,0,0,1,1,exported,TRUE,1,1,rifin,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 563703 - 564842 (-)
PF3D7_0114800,PF3D7_0114800 protein,PF3D7_0114800 protein,Plasmodium exported protein (hyp7) unknown function,Pf3D7_01_v3,569485,570272,(-),70579,same,1862,same,4642,protein,2,633,0,0,3,1,exported,TRUE,0,1,ExpHyp,1,1,0,0,2,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 569485 - 570272 (-)
PF3D7_0114900,PF3D7_0114900 protein,PF3D7_0114900 protein,Plasmodium exported protein unknown function pseudogene,Pf3D7_01_v3,572135,572853,(-),67998,opposite,4850,same,1862,protein,3,636,0,1,2,1,exported,TRUE,0,0,other,1,1,1,0,3,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 572135 - 572853 (-)
PF3D7_0115000,SURF1.3,SURF1.3,surface-associated interspersed protein 1.3 (SURFIN 1.3) (SURF1.3),Pf3D7_01_v3,577704,583789,(+),63147,opposite,4850,same,932,protein,3,5778,0,0,1,0,exported,TRUE,1,3,SURFIN,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 577704 - 583789 (+)
PF3D7_0115050,PF3D7_0115050 snoRNA,PF3D7_0115050 snoRNA,H/ACA snoRNA,Pf3D7_01_v3,584722,584867,(+),64080,same,932,same,2523,protein,1,146,0,0,NA,NA,nucleus,TRUE,0,0,snoRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3:584722 - 584867(+)
PF3D7_0115100,PF3D7_0115100 protein,PF3D7_0115100 protein,Plasmodium exported protein (PHISTa) unknown function,Pf3D7_01_v3,587391,588394,(+),53460,same,2523,opposite,991,protein,2,882,0,0,1,1,exported,TRUE,0,4,PHISTa,0,1,0,0,1,22,0,0,-10.11220849,-10.11220849,Pf3D7_01_v3: 587391 - 588394 (+)
PF3D7_0115150,PF3D7_0115150 protein,PF3D7_0115150 protein,Plasmodium exported protein unknown function pseudogene,Pf3D7_01_v3,589386,589994,(-),54452,opposite,1854,opposite,991,protein,3,606,0,1,0,0,exported,TRUE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3:589386 - 589994(-)
PF3D7_0115200,RIF PF3D7_0115200,RIF PF3D7_0115200,rifin (RIF),Pf3D7_01_v3,591849,593187,(+),49002,opposite,1854,same,1914,protein,2,1107,0,0,1,0,exported,TRUE,0,0,rifin,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 591849 - 593187 (+)
PF3D7_0115300,RIF PF3D7_0115300,RIF PF3D7_0115300,rifin (RIF),Pf3D7_01_v3,595102,596273,(+),45749,same,1914,same,2191,protein,2,1011,0,0,1,1,exported,TRUE,1,1,rifin,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 595102 - 596273 (+)
PF3D7_0115400,STEVOR PF3D7_0115400,STEVOR PF3D7_0115400,stevor,Pf3D7_01_v3,598465,599472,(+),42386,same,2191,same,1219,protein,2,906,0,0,2,1,exported,TRUE,0,0,stevor,1,1,0,0,2,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 598465 - 599472 (+)
PF3D7_0115500,PF3D7_0115500 protein,PF3D7_0115500 protein,erythrocyte membrane protein 1 (PfEMP1) pseudogene,Pf3D7_01_v3,600692,601992,(+),40159,same,1219,same,2169,protein,2,1299,0,1,1,0,exported,TRUE,0,0,var,0,1,0,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 600692 - 601992 (+)
PF3D7_0115600,RIF PF3D7_0115600,RIF PF3D7_0115600,rifin (RIF),Pf3D7_01_v3,604162,605531,(+),36689,same,2169,opposite,1858,protein,2,1140,0,0,1,0,exported,TRUE,0,0,rifin,1,1,1,0,3,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 604162 - 605531 (+)
PF3D7_0115700,VAR PF3D7_0115700,VAR PF3D7_0115700,erythrocyte membrane protein 1 PfEMP1 (VAR),Pf3D7_01_v3,607390,614893,(-),25958,NA,NA,opposite,1858,protein,2,6612,0,0,0,0,exported,TRUE,0,8,var,0,1,1,1,3,0,0,0,0.991734939,0.991734939,Pf3D7_01_v3: 607390 - 614893 (-)
PF3D7_0200100,VAR PF3D7_0200100,VAR PF3D7_0200100,erythrocyte membrane protein 1 PfEMP1 (VAR),Pf3D7_02_v3,25232,31168,(+),25232,NA,NA,opposite,1861,protein,2,5136,0,0,0,0,exported,TRUE,0,4,var,0,1,0,1,2,0,0,0,0.991734939,0.991734939,Pf3D7_02_v3: 25232 - 31168 (+)
PF3D7_0200200,RIF PF3D7_0200200,RIF PF3D7_0200200,rifin (RIF),Pf3D7_02_v3,33030,34259,(-),34259,same,1667,opposite,1861,protein,2,1005,0,0,1,1,exported,TRUE,0,0,rifin,0,1,1,1,3,0,0,0,0.991734939,0.991734939,Pf3D7_02_v3: 33030 - 34259 (-)
